232.012,1278.9,7209.36,3106.66,4041.22,6711.34,3853.69,-9.06837,21.676,27.4861,19.0684,38.324,2.51395
237.021,1242.79,7316.39,3246.7,4127.42,6904.9,3863.94,-5.36432,21.0785,28.3822,15.3643,38.9215,1.61775
242.465,1224.3,7429.73,3403.27,4200.34,7118.14,3870.66,-1.44176,20.5939,29.1091,11.4418,39.4061,0.890879
248.437,1228.41,7551.58,3578.88,4255.96,7354.67,3874.24,2.81631,20.233,29.6505,7.18369,39.767,0.34949
255.202,1263.86,7687.61,3780.68,4288.16,7624.49,3875.37,7.68039,20.0244,29.9634,2.31961,39.9756,0.0365837
262.405,1338.35,7831.77,3996.67,4285.71,7912.56,3875.49,13.0444,20.0419,29.9372,-3.04438,39.9581,0.0628382
268.212,1427.24,7948.68,4169.68,4254.88,8144.03,3876.67,17.6238,20.2625,29.6062,-7.62378,39.7375,0.393787
273.357,1528.97,8053.84,4320.64,4204.6,8347.56,3880.06,21.9757,20.6512,29.0232,-11.9757,39.3488,0.976812
277.993,1640.58,8150.79,4453.41,4139.35,8528.8,3886.39,26.2308,21.2059,28.1912,-16.2308,38.7941,1.80881
282.192,1759.43,8241.26,4569.6,4062.49,8690.23,3896.15,30.4532,21.9358,27.0963,-20.4532,38.0642,2.9037
285.996,1883.19,8326.38,4670.19,3976.77,8833.38,3909.69,34.6819,22.8586,25.7122,-24.6819,37.1414,4.28783
289.441,2009.85,8406.98,4755.96,3884.55,8959.45,3927.26,38.9422,24.0001,23.9999,-28.9422,35.9999,6.00013
292.556,2137.75,8483.81,4827.62,3787.81,9069.53,3949.05,43.2504,25.3965,21.9053,-33.2504,34.6035,8.09469
295.371,2265.56,8557.6,4885.89,3688.16,9164.69,3975.25,47.6147,27.0975,19.3537,-37.6147,32.9025,10.6463
297.868,2389.72,8627.65,4930.59,3588.96,9244.41,4005.44,51.9414,29.126,16.311,-41.9414,30.874,13.689
300.023,2506.08,8692.84,4962.15,3494.15,9308.57,4038.56,56.0774,31.4672,12.7992,-46.0774,28.5328,17.2008
301.9,2614.92,8754.3,4982.54,3404.07,9359.69,4074.45,59.9888,34.1685,8.74729,-49.9888,25.8315,21.2527
303.539,2716.19,8812.73,4993.23,3319.2,9399.59,4112.94,63.5939,37.2743,4.08853,-53.5939,22.7257,25.9115
304.977,2809.96,8868.79,4995.44,3239.81,9429.83,4153.88,66.7733,40.8343,-1.25151,-56.7733,19.1657,31.2515
306.247,2896.41,8923.11,4990.14,3166.06,9451.69,4197.26,69.3572,44.9014,-7.35211,-59.3572,15.0986,37.3521
307.375,2975.75,8976.29,4978.08,3098,9466.23,4243.18,71.1054,49.5269,-14.2904,-61.1054,10.4731,44.2904
308.388,3048.16,9029,4959.79,3035.72,9474.29,4291.86,71.6806,54.7491,-22.1236,-61.6806,5.25093,52.1236
309.306,3113.65,9081.86,4935.59,2979.41,9476.52,4343.6,70.6185,60.5626,-30.8439,-60.6185,-0.562613,60.8439
310.146,3171.8,9135.32,4905.81,2929.67,9473.47,4398.58,67.3314,66.8496,-40.2744,-57.3314,-6.84961,70.2744
310.916,3221.52,9189.22,4871.15,2887.64,9465.76,4456.34,61.2549,73.2598,-49.8897,-51.2549,-13.2598,79.8897
311.616,3261.46,9242.6,4833.09,2854.7,9454.39,4515.4,52.2197,79.1672,-58.7508,-42.2197,-19.1672,88.7508
312.253,3291.21,9294.59,4793.32,2831.33,9440.62,4574.29,40.6457,83.9158,-65.8737,-30.6457,-23.9158,95.8737
312.848,3311.48,9345.46,4752.66,2816.99,9425.39,4632.77,27.2582,87.0706,-70.6059,-17.2582,-27.0706,100.606
313.424,3323.08,9396.15,4711.23,2811.16,9409.31,4691.5,12.8554,88.4003,-72.6005,-2.85536,-28.4003,102.6
314.001,3326.32,9447.05,4669.48,2813.69,9393,4750.55,-1.51973,87.8351,-71.7526,11.5197,-27.8351,101.753
314.589,3321.43,9498.09,4628.19,2824.45,9377.24,4809.47,-14.7672,85.558,-68.337,24.7672,-25.558,98.337
315.216,3308.37,9550.65,4586.99,2843.79,9362.32,4869.49,-26.3981,81.8459,-62.7688,36.3981,-21.8459,92.7688
315.908,3286.62,9605.6,4546.05,2872.46,9348.85,4931.18,-35.9716,77.0359,-55.5538,45.9716,-17.0359,85.5538
316.677,3256,9662.73,4506.49,2910.77,9337.86,4993.8,-43.1428,71.5948,-47.3922,53.1428,-11.5948,77.3922
317.521,3217.39,9720.78,4470.06,2957.81,9330.45,5055.56,-47.8758,66.0615,-39.0923,57.8758,-6.06154,69.0923
318.437,3172.17,9778.83,4437.95,3012.2,9327.36,5115.15,-50.5302,60.8178,-31.2267,60.5302,-0.817793,61.2267
319.433,3121.14,9836.99,4410.53,3073.19,9329.02,5172.48,-51.6038,56.0082,-24.0122,61.6038,3.99184,54.0122
320.528,3064.63,9895.82,4387.94,3140.65,9335.85,5227.89,-51.514,51.6492,-17.4738,61.514,8.35082,47.4738
321.74,3002.69,9955.96,4370.46,3214.71,9348.44,5281.74,-50.5638,47.7152,-11.5728,60.5638,12.2848,41.5728
323.093,2935.33,10018,4358.53,3295.59,9367.54,5334.24,-48.9682,44.1699,-6.25484,58.9682,15.8301,36.2548
324.61,2862.59,10082.5,4352.81,3383.51,9394.08,5385.49,-46.8813,40.976,-1.464,56.8813,19.024,31.464
